"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","HID Data","Info"
"6963","113.309265","7.2.2","host","USB","84","","11ff106cffffff5b000000000000000000000000","URB_INTERRUPT in"
"6967","113.314272","7.2.2","host","USB","84","","11ff106cffffff68000000000000000000000000","URB_INTERRUPT in"
"6971","113.319273","7.2.2","host","USB","84","","11ff106cffffff06000000000000000000000000","URB_INTERRUPT in"
"6975","113.326273","7.2.2","host","USB","84","","11ff106cffffff13000000000000000000000000","URB_INTERRUPT in"
"6979","113.331271","7.2.2","host","USB","84","","11ff106cffffff20000000000000000000000000","URB_INTERRUPT in"
"6983","113.336272","7.2.2","host","USB","84","","11ffff106c02002e000000000000000000000000","URB_INTERRUPT in"
"6987","113.341273","7.2.2","host","USB","84","","11ff107f00000000000000000000000000000000","URB_INTERRUPT in"
"6989","113.350281","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"6991","113.674299","7.2.1","host","USB","72","","0000520000000000","URB_INTERRUPT in"
"6993","113.770297","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"6995","113.862298","7.2.1","host","USB","72","","0000520000000000","URB_INTERRUPT in"
"6997","113.953301","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"6999","114.187313","7.2.1","host","USB","72","","0000280000000000","URB_INTERRUPT in"
"7003","114.212290","7.2.2","host","USB","84","","11ff106c000000d2000000000000000000000000","URB_INTERRUPT in"
"7007","114.217289","7.2.2","host","USB","84","","11ff106c000000b5000000000000000000000000","URB_INTERRUPT in"
"7011","114.222300","7.2.2","host","USB","84","","11ff106c0000003c000000000000000000000000","URB_INTERRUPT in"
"7015","114.227301","7.2.2","host","USB","84","","11ff106c00000047000000000000000000000000","URB_INTERRUPT in"
"7019","114.232301","7.2.2","host","USB","84","","11ff106c0000005b000000000000000000000000","URB_INTERRUPT in"
"7023","114.237302","7.2.2","host","USB","84","","11ff106c00000068000000000000000000000000","URB_INTERRUPT in"
"7027","114.242300","7.2.2","host","USB","84","","11ff106c00000006000000000000000000000000","URB_INTERRUPT in"
"7031","114.247302","7.2.2","host","USB","84","","11ff106c00000013000000000000000000000000","URB_INTERRUPT in"
"7035","114.252302","7.2.2","host","USB","84","","11ff106c00000020000000000000000000000000","URB_INTERRUPT in"
"7039","114.257288","7.2.2","host","USB","84","","11ffff106c02002e000000000000000000000000","URB_INTERRUPT in"
"7043","114.262301","7.2.2","host","USB","84","","11ff107f00000000000000000000000000000000","URB_INTERRUPT in"
"7045","114.281305","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"7047","114.527322","7.2.1","host","USB","72","","0000520000000000","URB_INTERRUPT in"
"7049","114.609324","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"7051","114.717326","7.2.1","host","USB","72","","0000520000000000","URB_INTERRUPT in"
"7053","114.769332","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"7055","115.027336","7.2.1","host","USB","72","","0000280000000000","URB_INTERRUPT in"
"7059","115.052328","7.2.2","host","USB","84","","11ff106cffffffd2000000000000000000000000","URB_INTERRUPT in"
"7063","115.057314","7.2.2","host","USB","84","","11ff106cffffffb5000000000000000000000000","URB_INTERRUPT in"
"7067","115.062327","7.2.2","host","USB","84","","11ff106cffffff3c000000000000000000000000","URB_INTERRUPT in"
"7071","115.067328","7.2.2","host","USB","84","","11ff106cffffff47000000000000000000000000","URB_INTERRUPT in"
"7075","115.072328","7.2.2","host","USB","84","","11ff106cffffff5b000000000000000000000000","URB_INTERRUPT in"
"7079","115.077315","7.2.2","host","USB","84","","11ff106cffffff68000000000000000000000000","URB_INTERRUPT in"
"7083","115.082328","7.2.2","host","USB","84","","11ff106cffffff06000000000000000000000000","URB_INTERRUPT in"
"7087","115.087328","7.2.2","host","USB","84","","11ff106cffffff13000000000000000000000000","URB_INTERRUPT in"
"7091","115.092328","7.2.2","host","USB","84","","11ff106cffffff20000000000000000000000000","URB_INTERRUPT in"
"7095","115.097316","7.2.2","host","USB","84","","11ffff106c02002e000000000000000000000000","URB_INTERRUPT in"
"7097","115.098336","7.2.1","host","USB","72","","0000000000000000","URB_INTERRUPT in"
"7101","115.102328","7.2.2","host","USB","84","","11ff107f00000000000000000000000000000000","URB_INTERRUPT in"
"7103","115.743361","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7105","115.745353","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"7107","115.746353","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7109","115.747353","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"7111","115.748353","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"7113","115.749354","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"7115","115.750353","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"7117","115.751353","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"7119","115.752353","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"7121","115.753354","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"7123","115.754353","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7125","115.755354","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"7127","115.756354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7129","115.757354","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7131","115.758354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7133","115.759354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7135","115.760354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7137","115.761354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7139","115.762354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7141","115.763354","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"7143","115.764354","7.3.1","host","USB","72","","0000070000000000","URB_INTERRUPT in"
"7145","115.765354","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"7147","115.766340","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7149","115.767354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7151","115.768354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7153","115.769354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7155","115.770354","7.3.1","host","USB","72","","00000400ffff0000","URB_INTERRUPT in"
"7157","115.771354","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"7159","115.772354","7.3.1","host","USB","72","","00000400ffff0000","URB_INTERRUPT in"
"7161","115.773354","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"7163","115.774354","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"7165","115.775354","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"7167","115.776354","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"7169","115.777355","7.3.1","host","USB","72","","00000400ffff0000","URB_INTERRUPT in"
"7171","115.778354","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7173","115.779354","7.3.1","host","USB","72","","00000400ffff0000","URB_INTERRUPT in"
"7175","115.780354","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"7177","115.781354","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7179","115.782355","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7181","115.783354","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7183","115.784354","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7185","115.785355","7.3.1","host","USB","72","","00000300feff0000","URB_INTERRUPT in"
"7187","115.786354","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7189","115.787355","7.3.1","host","USB","72","","00000200feff0000","URB_INTERRUPT in"
"7191","115.788355","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7193","115.789355","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7195","115.790355","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7197","115.791341","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7199","115.792341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7201","115.793341","7.3.1","host","USB","72","","00000200ffff0000","URB_INTERRUPT in"
"7203","115.794341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7205","115.795341","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7207","115.796341","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"7209","115.797341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7211","115.798341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7213","115.799341","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7215","115.800341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7217","115.801340","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7219","115.802341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7221","115.803341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7223","115.804341","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7225","115.805341","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7227","115.806341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7229","115.807341","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7231","115.808342","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7233","115.809341","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7235","115.810341","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7237","115.811341","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7239","115.812341","7.3.1","host","USB","72","","00000100ffff0000","URB_INTERRUPT in"
"7241","115.813341","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7243","115.814343","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7245","115.815343","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7247","115.816342","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7249","115.817342","7.3.1","host","USB","72","","00000100feff0000","URB_INTERRUPT in"
"7251","115.818342","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7253","115.819342","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7255","115.820341","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7257","115.821342","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7259","115.822342","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7261","115.823341","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7263","115.824342","7.3.1","host","USB","72","","00000100fcff0000","URB_INTERRUPT in"
"7265","115.825342","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7267","115.826342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7269","115.827342","7.3.1","host","USB","72","","00000100fcff0000","URB_INTERRUPT in"
"7271","115.828342","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7273","115.829342","7.3.1","host","USB","72","","00000100fdff0000","URB_INTERRUPT in"
"7275","115.830342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7277","115.831342","7.3.1","host","USB","72","","00000100fcff0000","URB_INTERRUPT in"
"7279","115.832342","7.3.1","host","USB","72","","00000100fbff0000","URB_INTERRUPT in"
"7281","115.833342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7283","115.834342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7285","115.835342","7.3.1","host","USB","72","","00000100fcff0000","URB_INTERRUPT in"
"7287","115.836342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7289","115.837342","7.3.1","host","USB","72","","00000100fcff0000","URB_INTERRUPT in"
"7291","115.838342","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7293","115.839342","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7295","115.840342","7.3.1","host","USB","72","","00000100fbff0000","URB_INTERRUPT in"
"7297","115.841343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7299","115.842343","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7301","115.843345","7.3.1","host","USB","72","","00000100fbff0000","URB_INTERRUPT in"
"7303","115.844343","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7305","115.845343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7307","115.846343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7309","115.847343","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7311","115.848342","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7313","115.849343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7315","115.850343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7317","115.851343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7319","115.852343","7.3.1","host","USB","72","","00000100fbff0000","URB_INTERRUPT in"
"7321","115.853343","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7323","115.854343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7325","115.855343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7327","115.856343","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7329","115.857343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7331","115.858343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7333","115.859343","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7335","115.860343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7337","115.861343","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7339","115.862343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7341","115.863344","7.3.1","host","USB","72","","00000000f5ff0000","URB_INTERRUPT in"
"7343","115.864343","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7345","115.865344","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7347","115.866344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7349","115.867344","7.3.1","host","USB","72","","00000000feff0000","URB_INTERRUPT in"
"7351","115.868344","7.3.1","host","USB","72","","00000000f7ff0000","URB_INTERRUPT in"
"7353","115.869344","7.3.1","host","USB","72","","00000000fbff0000","URB_INTERRUPT in"
"7355","115.870344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7357","115.871344","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7359","115.872343","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7361","115.873344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7363","115.874344","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7365","115.875344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7367","115.876344","7.3.1","host","USB","72","","00000000fcff0000","URB_INTERRUPT in"
"7369","115.877344","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7371","115.878344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7373","115.879344","7.3.1","host","USB","72","","00000000faff0000","URB_INTERRUPT in"
"7375","115.880344","7.3.1","host","USB","72","","00000000f6ff0000","URB_INTERRUPT in"
"7377","115.881344","7.3.1","host","USB","72","","0000fffff9ff0000","URB_INTERRUPT in"
"7379","115.882344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7381","115.883344","7.3.1","host","USB","72","","00000000f7ff0000","URB_INTERRUPT in"
"7383","115.884344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7385","115.885344","7.3.1","host","USB","72","","00000000f8ff0000","URB_INTERRUPT in"
"7387","115.886344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7389","115.887344","7.3.1","host","USB","72","","00000000f8ff0000","URB_INTERRUPT in"
"7391","115.888344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7393","115.889344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7395","115.890344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7397","115.891345","7.3.1","host","USB","72","","00000000fdff0000","URB_INTERRUPT in"
"7399","115.892344","7.3.1","host","USB","72","","00000000f8ff0000","URB_INTERRUPT in"
"7401","115.893344","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
"7403","115.894345","7.3.1","host","USB","72","","00000000f8ff0000","URB_INTERRUPT in"
"7405","115.895345","7.3.1","host","USB","72","","00000000f9ff0000","URB_INTERRUPT in"
